,stock_avg,stock_std,stock_dis,covid_avg,covid_std,covid_dis,both_avg,both_std,both_dis,highest,max_score
ATAI,0.8916666666666668,0.07728015412913088,0.3445378151260504,0.8820197044334975,0.03490591869567858,0.3263888888888889,0.8663043478260869,0.06617057067488882,0.3445378151260504,stock,0.8916666666666668
ATAX,0.7853932584269663,0.04479626214059447,0.5234899328859061,0.6927659574468085,0.05224991347326887,0.5148305084745762,0.7740823970037451,0.06148457701060227,0.5234899328859061,stock,0.7853932584269663
ATEC,0.8054931335830211,0.03368843940179362,0.5324384787472036,0.7267637178051511,0.049079129336572984,0.5296610169491526,0.7829962546816479,0.024135198782707992,0.5324384787472036,stock,0.8054931335830211
ATHN,0.7344729344729345,0.081615851591145,0.4621212121212121,0.6368951612903225,0.04312065930740273,0.4585987261146497,0.6586894586894587,0.10421900090362332,0.4621212121212121,stock,0.7344729344729345
ATHX,0.8142322097378276,0.04191864825752058,0.4004474272930649,0.7034042553191491,0.02580253819304521,0.4216101694915254,0.7852434456928838,0.046397653826875676,0.4004474272930649,stock,0.8142322097378276
ATLC,0.8276154806491884,0.04026610322534413,0.5794183445190156,0.7628443449048152,0.05801356715467189,0.5783898305084746,0.81645443196005,0.061251569375859155,0.5794183445190156,stock,0.8276154806491884
ATLO,0.7920349563046192,0.0373517060549471,0.47874720357941836,0.7054871220604703,0.02179483202813503,0.4724576271186441,0.7897627965043694,0.03153875335811144,0.47874720357941836,stock,0.7920349563046192
ATNM,0.8277652933832709,0.04811989009170666,0.4250559284116331,0.7329227323628219,0.06265130835230008,0.423728813559322,0.8367540574282147,0.04677485290480462,0.4250559284116331,both,0.8367540574282147
ATOS,0.8790262172284644,0.03404226783365213,0.4116331096196868,0.7903247480403135,0.04114957436500779,0.4258474576271186,0.8611985018726591,0.03239448030795934,0.4116331096196868,stock,0.8790262172284644
ATRA,0.8166541822721598,0.03725955775650516,0.5033557046979866,0.722374020156775,0.024431852447705956,0.4978813559322034,0.8077153558052436,0.04828103883455081,0.5033557046979866,stock,0.8166541822721598
ATRC,0.8054431960049939,0.01870587284968161,0.5950782997762863,0.7647704367301231,0.027691391722219728,0.5953389830508474,0.789912609238452,0.04220319233669386,0.5950782997762863,stock,0.8054431960049939
ATRO,0.8122097378277153,0.06012639928971551,0.4697986577181208,0.7096976483762598,0.03606035897539614,0.4639830508474576,0.8077652933832707,0.039487995759069014,0.4697986577181208,stock,0.8122097378277153
ATRS,0.8344319600499375,0.008722795607246151,0.5033557046979866,0.7246808510638298,0.05644357328494265,0.5042372881355932,0.8366791510611737,0.026944828930104945,0.5033557046979866,both,0.8366791510611737
ATSG,0.823370786516854,0.06833129619237249,0.5167785234899329,0.7625531914893617,0.030820968446352057,0.5233050847457628,0.8098876404494384,0.03140895020812053,0.5167785234899329,stock,0.823370786516854
